schema_name,table_name,table_type,column_name,column_position,data_type,is_nullable,column_comment
finance,customer_payments,table,branch_id,8,uuid,YES,Branch for org-unit scoping and branch-level GL dimension → core.branches.id
finance,customer_payments,table,journal_batch_id,9,uuid,YES,GL journal batch created by GLPostingService
finance,customer_payments,table,payment_date,10,date,NO,Date of the payment
finance,customer_payments,table,amount,11,"numeric(19,2)",NO,"Payment amount in document currency, Decimal(19,2)"
finance,customer_payments,table,payment_method,12,character varying(50),NO,"Method of payment (e.g. EFT, Cash, Cheque, Card)"
finance,customer_payments,table,reference,13,character varying(100),YES,External payment reference
finance,customer_payments,table,currency,14,character varying(3),NO,"Payment currency (ISO 4217, default ZAR)"
finance,customer_payments,table,rate_tc_to_oc,15,"numeric(18,8)",YES,"Exchange rate from TC to OC at payment date, Decimal(18,8)"
finance,customer_payments,table,amount_tc,16,"numeric(19,2)",YES,"Payment amount in TC (Transaction Currency), Decimal(19,2)"
finance,customer_payments,table,amount_oc,17,"numeric(19,2)",YES,"Payment amount in OC (Operating/Functional Currency), Decimal(19,2)"
finance,customer_payments,table,rate_tc_to_gc,18,"numeric(18,8)",YES,"Exchange rate from TC to GC at payment date, Decimal(18,8)"
finance,customer_payments,table,amount_gc,19,"numeric(19,2)",YES,"Payment amount in GC (Group/Reporting Currency), Decimal(19,2)"
finance,customer_payments,table,notes,20,text,YES,Free-text notes
finance,customer_payments,table,tjc_chain_hash,21,character varying(128),YES,BLAKE3 hash for Transaction Journey Chain integrity
finance,customer_payments,table,status,22,character varying(30),NO,"Payment status (e.g. draft, posted, voided)"
finance,customer_payments,table,voided_at,23,timestamp with time zone,YES,Timestamp with timezone when the payment was voided
finance,customer_payments,table,voided_by,24,uuid,YES,User who voided the payment
finance,customer_payments,table,void_reason,25,character varying(500),YES,Reason for voiding the payment
finance,customer_payments,table,reversal_journal_batch_id,26,uuid,YES,GL journal batch for the void reversal
finance,customer_payments,table,created_at,27,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_payments,table,updated_at,28,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_asset_members,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_asset_members,table,entity_id,2,uuid,YES,Owning entity → core.org_units.id
finance,dimension_asset_members,table,code,3,character varying(50),NO,Unique asset dimension code within entity
finance,dimension_asset_members,table,name,4,character varying(200),NO,"Asset dimension display name (e.g. Vehicles, IT Equipment)"
finance,dimension_asset_members,table,hierarchy_level,5,character varying(50),YES,"Level in the asset hierarchy (asset_class, category, individual)"
finance,dimension_asset_members,table,parent_id,6,uuid,YES,Parent member for hierarchy → finance.dimension_asset_members.id
finance,dimension_asset_members,table,is_active,7,boolean,NO,Whether the member is active
finance,dimension_asset_members,table,created_at,8,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_combination_rules,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_combination_rules,table,name,2,character varying(100),NO,Rule name
finance,dimension_combination_rules,table,description,3,character varying(255),YES,Rule description
finance,dimension_combination_rules,table,source_dimension,4,character varying(50),NO,Dimension whose value triggers the rule (e.g. costCentre)
finance,dimension_combination_rules,table,source_value,5,character varying(100),NO,Specific value that triggers the rule (e.g. Branch A)
finance,dimension_combination_rules,table,target_dimension,6,character varying(50),NO,Dimension whose allowed values are restricted (e.g. department)
finance,dimension_combination_rules,table,allowed_values,7,text[],NO,Array of allowed values for the target dimension when source matches
finance,dimension_combination_rules,table,is_active,8,character varying(5),NO,Whether the rule is active (true/false as string)
finance,dimension_combination_rules,table,created_at,9,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_combination_rules,table,updated_at,10,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_function_members,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_function_members,table,entity_id,2,uuid,YES,Owning entity → core.org_units.id
finance,dimension_function_members,table,code,3,character varying(50),NO,Unique member code within entity
finance,dimension_function_members,table,name,4,character varying(200),NO,"Display name (e.g. Sales Division, IT Department)"
finance,dimension_function_members,table,hierarchy_level,5,character varying(50),YES,"Level in the function hierarchy (division, department, cost_centre)"
finance,dimension_function_members,table,parent_id,6,uuid,YES,Parent member for hierarchy → finance.dimension_function_members.id
finance,dimension_function_members,table,is_active,7,boolean,NO,Whether the member is active
finance,dimension_function_members,table,created_at,8,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_market_members,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_market_members,table,entity_id,2,uuid,YES,Owning entity
finance,dimension_market_members,table,code,3,character varying(50),NO,Unique market code within entity
finance,dimension_market_members,table,name,4,character varying(200),NO,"Market display name (e.g. SADC Region, South Africa)"
finance,dimension_market_members,table,hierarchy_level,5,character varying(50),YES,"Level in the market hierarchy (market_region, country, territory)"
finance,dimension_market_members,table,parent_id,6,uuid,YES,Parent member for hierarchy → finance.dimension_market_members.id
finance,dimension_market_members,table,is_active,7,boolean,NO,Whether the member is active
finance,dimension_market_members,table,created_at,8,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_members,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_members,table,dimension_id,2,uuid,NO,Parent dimension rule → finance.dimension_rules.id
finance,dimension_members,table,code,3,character varying(30),NO,Unique member code within the dimension
finance,dimension_members,table,name,4,character varying(255),NO,Display name of the dimension member
finance,dimension_members,table,parent_id,5,uuid,YES,Parent member for hierarchy (self-referencing)
finance,dimension_members,table,is_active,6,character varying(5),NO,Whether the member is active (true/false as string)
finance,dimension_members,table,created_at,7,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_members,table,updated_at,8,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_project_members,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_project_members,table,entity_id,2,uuid,YES,Owning entity → core.org_units.id
finance,dimension_project_members,table,code,3,character varying(50),NO,Unique project code within entity
finance,dimension_project_members,table,name,4,character varying(200),NO,Project/phase display name
finance,dimension_project_members,table,hierarchy_level,5,character varying(50),YES,"Level in the project hierarchy (programme, project, phase, task)"
finance,dimension_project_members,table,parent_id,6,uuid,YES,Parent member for hierarchy → finance.dimension_project_members.id
finance,dimension_project_members,table,is_active,7,boolean,NO,Whether the member is active
finance,dimension_project_members,table,start_date,8,date,YES,Project/phase start date
finance,dimension_project_members,table,end_date,9,date,YES,Project/phase end date
finance,dimension_project_members,table,created_at,10,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_rules,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_rules,table,dimension_name,2,character varying(50),NO,"Name of the dimension (e.g. Cost Centre, Department, Project)"
finance,dimension_rules,table,description,3,character varying(255),YES,Description of the dimension rule
finance,dimension_rules,table,is_mandatory,4,character varying(5),NO,Whether this dimension is mandatory on journal lines (true/false as string)
finance,dimension_rules,table,applies_to,5,text[],YES,Array of account types this dimension applies to
finance,dimension_rules,table,blocked_for,6,text[],YES,Array of account types where this dimension is blocked
finance,dimension_rules,table,is_active,7,character varying(5),NO,Whether the rule is active (true/false as string)
finance,dimension_rules,table,created_at,8,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_rules,table,updated_at,9,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_rules_v2,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_rules_v2,table,entity_id,2,uuid,YES,Owning entity (NULL = system-wide)
finance,dimension_rules_v2,table,account_group,3,character varying(50),NO,Account group code this rule applies to
finance,dimension_rules_v2,table,dimension_type,4,character varying(50),NO,Dimension type code (references dimension_types.code)
finance,dimension_rules_v2,table,status,5,character varying(10),NO,"Rule status for this account group + dimension type (required, optional, blocked)"
finance,dimension_rules_v2,table,member_filter,6,jsonb,YES,Optional JSON member filter to restrict allowed values
finance,dimension_rules_v2,table,default_value,7,uuid,YES,Optional default member UUID
finance,dimension_rules_v2,table,hierarchy_lock,8,character varying(50),YES,Optional hierarchy level lock (posting only at this level)
finance,dimension_rules_v2,table,is_active,9,boolean,NO,Whether the rule is active
finance,dimension_rules_v2,table,created_at,10,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_rules_v2,table,updated_at,11,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_source_mappings,table,id,1,uuid,NO,Primary key (UUID)
finance,dimension_source_mappings,table,entity_id,2,uuid,YES,Owning entity (NULL = system default)
finance,dimension_source_mappings,table,document_type,3,character varying(50),NO,"Document type this mapping applies to (e.g. invoice, supplier_payment)"
finance,dimension_source_mappings,table,account_group,4,character varying(50),NO,Account group code this mapping applies to
finance,dimension_source_mappings,table,dimension_type,5,character varying(50),NO,Dimension type code being mapped
finance,dimension_source_mappings,table,source_fields,6,jsonb,NO,JSON ordered fallback chain of source fields to resolve the dimension value
finance,dimension_source_mappings,table,allow_override,7,boolean,NO,Whether users can override the auto-resolved dimension value
finance,dimension_source_mappings,table,is_active,8,boolean,NO,Whether the mapping is active
finance,dimension_source_mappings,table,created_at,9,timestamp with time zone,NO,Row creation timestamp with timezone
finance,dimension_source_mappings,table,updated_at,10,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,dimension_types,table,id,1,uuid,NO,Primary key (UUID)
